"winner","season","round","team0","team1","team0_coach","team1_coach","team0_conf","team1_conf","team0_conf_standing","team1_conf_standing","prev_matchups","seed_diff","strength_diff","win_pct_diff","sos_loss_diff","sos_win_diff","best_win_diff","worst_loss_diff","common_opps_win_pct_diff"
1,2019,1,1308,1120,"chris_jans","bruce_pearl","wac","sec",1,1,NA,-7,-30.7368421052632,-0.139705882352941,-53.5263157894737,-128.473684210526,-93.7894736842105,-137.315789473684,NA
1,2015,1,1295,1211,"david_richman","mark_few","summit","wcc",1,1,NA,-13,-124.65,0.239393939393939,-143.475,-126.25,-92.4,-248.95,NA
0,2010,3,1243,1462,"frank_martin","chris_mack","big_twelve","a_ten",2,3.5,1,4,16,-0.03125,-8.9,32.25,23.3,-29.7,-0.5
0,2009,1,1113,1396,"herb_sendek","fran_dunphy","pac_ten","a_ten",2,1,NA,5,30.0555555555556,-0.06060606060606,34.0555555555556,37.6111111111111,6.9444444444445,102.222222222223,0
1,2013,0,1129,1247,"leon_rice","john_giannini","mwc","a_ten",6.5,6.5,NA,0,3.3333333333333,0.044827586206897,27,26.571428571428,1.7619047619048,83.190476190476,NA
0,2008,2,1458,1243,"bo_ryan","frank_martin","big_ten","big_twelve",1,6.5,NA,8,30.3,-0.245454545454546,15.325,12.3,-3.95,54.35,-0.2
1,2019,2,1449,1314,"mike_hopkins","roy_williams","pac_twelve","acc",2,3.5,NA,-8,-35.8947368421053,0.053475935828877,-38.6052631578947,-18.1578947368416,-48.7894736842105,-177.157894736842,0.4
1,2013,1,1307,1217,"steve_alford","tommy_amaker","mwc","ivy",1,NA,NA,11,91.5714285714289,-0.186274509803921,43.8095238095238,146.333333333334,25.1904761904762,169.190476190476,-1
0,2009,1,1345,1320,"matt_painter","ben_jacobson","big_ten","mvc",1,1,NA,7,55,-0.038324420677362,93.6666666666669,69.666666666667,43.3888888888889,123.5,-0.5
0,2010,2,1277,1268,"tom_izzo","gary_williams","big_ten","acc",6.5,6.5,NA,-1,-6.35,-0.0166666666666671,0.575000000000003,-25.925,-8.2,15.5,0.166666666666667
1,2017,1,1297,1246,"john_brannen","john_calipari","horizon","sec",1,1,NA,-13,-119.666666666667,0.165441176470588,-125.261904761905,-180.071428571428,-79.904761904762,-202.619047619047,0.25
0,2016,0,1455,1435,"gregg_marshall","kevin_stallings","mvc","sec",3.5,11,NA,0,7.90476190476191,-0.148185483870968,-34.4285714285714,-42.333333333333,-3.3333333333333,-8.380952380952,1
1,2006,1,1242,1133,"bill_self","jim_les","big_twelve","mvc",1,2,NA,9,30.7647058823529,-0.10752688172043,11.0294117647059,74.2352941176473,27.2941176470588,24.529411764706,NA
0,2006,1,1272,1331,"john_calipari","scott_sutton","cusa","mid_cont",1,1,NA,15,115.058823529412,-0.263929618768328,67.2941176470589,102.470588235294,89,263.058823529412,0
0,2009,1,1272,1169,"john_calipari","bobby_braswell","cusa","big_west",1,1,NA,13,127.444444444444,-0.360040567951319,116.111111111111,66.027777777778,120.833333333333,230.222222222222,-1
0,2006,4,1206,1163,"jim_larranaga","jim_calhoun","caa","big_east",3.5,6.5,NA,-10,-43.0588235294117,0.133333333333333,-25.0588235294118,-169.176470588236,-30.0588235294117,-72.7647058823525,NA
0,2005,1,1301,1150,"herb_sendek","bobby_lutz","acc","cusa",3.5,6.5,NA,-3,1.5333333333334,0.15625,71.2666666666667,59.733333333333,17.9333333333333,47,-0.333333333333333
0,2021,1,1276,1199,"juwan_howard","leonard_hamilton","big_ten","acc",3.5,2,NA,3,14.0666666666667,-0.106060606060606,2.5,13.6,8.0666666666667,31.7333333333333,-0.5
0,2018,1,1401,1344,"billy_kennedy","ed_cooley","sec","big_east",11.5,2,NA,3,14.7894736842105,-0.00735294117647101,-1.5263157894737,13.8684210526316,-12.8421052631579,136.631578947369,NA
0,2013,2,1181,1166,"mike_krzyzewski","greg_mcdermott","acc","mvc",6.5,1,NA,5,17.3333333333333,-0.049632352941177,26.5238095238096,8.8571428571427,15.047619047619,71.7619047619043,NA
1,2012,1,1281,1313,"frank_haith","anthony_evans","big_twelve","meac",1,1,NA,13,159.904761904762,-0.132352941176471,116.666666666667,187.428571428572,49.1428571428571,183.095238095239,0
0,2014,2,1246,1455,"john_calipari","gregg_marshall","sec","mvc",2,1,NA,-7,-17.952380952381,0.294117647058823,NA,42.1428571428568,22.6190476190476,NA,0
0,2014,1,1272,1203,"josh_pastner","mike_lonergan","aac","a_ten",6.5,3.5,NA,1,1.6666666666667,0.040322580645161,19.6190476190476,-53.047619047619,2.42857142857144,-13.523809523809,0
0,2010,1,1449,1266,"lorenzo_romar","buzz_williams","pac_ten","big_east",1,3.5,NA,-5,-4.15,-0.06060606060606,-69.7,-14.85,-6.4,72.4,0.5
0,2005,1,1210,1203,"paul_hewitt","karl_hobbs","acc","a_ten",2,1,NA,7,23.4,0.125287356321839,97.3333333333333,78.066666666667,12.2666666666667,57.0000000000003,0.166666666666667
0,2008,1,1314,1291,"roy_williams","milan_brown","acc","nec",1,1,NA,15,166.2,-0.378676470588235,126.225,154.9,106.05,232.65,NA
0,2008,2,1417,1401,"ben_howland","mark_turgeon","pac_ten","big_twelve",1,3.5,NA,8,24.45,-0.212121212121212,12.5,53.85,-4.2,3.75,-0.1
0,2006,1,1206,1277,"jim_larranaga","tom_izzo","caa","big_ten",3.5,3.5,NA,-5,-21.9411764705882,-0.110416666666667,-31.5882352941176,-119.176470588236,-25.7647058823529,-3.70588235294099,0
1,2021,1,1207,1160,"patrick_ewing","tad_boyle","big_east","pac_twelve",1,2,NA,-7,-40.0666666666667,0.213333333333333,21.3,27.5666666666667,0.6666666666666,89.6,NA
0,2014,0,1142,1411,"joe_callero","mike_davis","big_west","swac",1,1,NA,0,46.333333333334,0.195833333333333,90.809523809524,96.238095238095,65.190476190476,10.857142857143,-0.333333333333333
1,2019,2,1251,1439,"ritchie_mckay","buzz_williams","a_sun","acc",1,6.5,NA,-8,-60.2631578947368,-0.056451612903226,-93.4999999999998,-170.789473684211,-64.4736842105263,-132.157894736842,0
0,2013,1,1235,1323,"fred_hoiberg","mike_brey","big_twelve","big_east",3.5,3.5,NA,-3,-16.1428571428571,0.068627450980392,-11.1428571428571,-31.1428571428568,-16.5238095238095,-117.380952380953,0.5
0,2017,1,1199,1195,"leonard_hamilton","joe_dooley","acc","a_sun",3.5,1,NA,11,79.6666666666667,0.00909090909090904,94.9999999999999,216.238095238095,67.2857142857143,123.238095238095,-1
0,2005,1,1181,1175,"mike_krzyzewski","greg_jackson","acc","meac",1,1,NA,15,181.733333333333,-0.239583333333333,80.066666666667,206,205.466666666667,231.333333333333,-1
1,2014,2,1273,1397,"bob_hoffman","cuonzo_martin","a_sun","sec",1,3.5,NA,-3,-62.3809523809524,-0.116935483870968,-121.785714285715,-126.904761904762,-77.0476190476191,-122.047619047619,0.25
0,2017,1,1246,1297,"john_calipari","john_brannen","sec","horizon",1,1,NA,13,119.666666666667,-0.165441176470588,125.261904761905,180.071428571428,79.904761904762,202.619047619047,-0.25
0,2019,2,1277,1278,"tom_izzo","richard_pitino","big_ten","big_ten",1,3.5,1,8,34.5263157894737,-0.205882352941177,-11.1578947368421,44.5263157894737,7.15789473684209,14,-0.318181818181818
1,2010,1,1288,1452,"todd_bozeman","bob_huggins","meac","big_east",1,1,NA,-13,-132.05,0.068181818181818,-108.925,-212.05,-114.2,-190,0.5
1,2009,1,1295,1242,"saul_phillips","bill_self","summit","big_twelve",1,6.5,NA,-11,-65.8333333333334,-0.01875,-60.472222222222,-177.722222222222,-102.888888888889,-109.388888888889,0
1,2016,1,1195,1314,"joe_dooley","roy_williams","a_sun","acc",1,1,NA,-15,-181.238095238095,0.271805273833672,-187.690476190476,-200.595238095238,-153.428571428572,-208.952380952381,NA
1,2009,4,1328,1314,"jeff_capel","roy_williams","big_twelve","acc",6.5,3.5,NA,-1,-8.44444444444448,0.027217741935484,4.9166666666666,15.2777777777778,-10.5,-81.3888888888893,NA
0,2006,4,1261,1400,"john_brady","rick_barnes","sec","big_twelve",3.5,2,NA,-2,-9.35294117647055,0.0848484848484851,-0.882352941176499,-2.764705882353,-12.4117647058823,-10.2352941176471,-0.333333333333333
0,2007,1,1326,1148,"thad_matta","howie_dickenman","big_ten","nec",1,1,NA,15,161.684210526316,-0.242424242424242,215.368421052632,171.868421052632,182.473684210526,280.842105263158,-1
0,2015,1,1139,1400,"chris_holtmann","rick_barnes","big_east","big_twelve",6.5,6.5,NA,5,4.2,-0.081439393939394,-9.825,27.9,1.75,-28.35,0
1,2006,2,1228,1449,"bruce_weber","lorenzo_romar","big_ten","pac_ten",6.5,6.5,NA,1,10.5294117647059,-0.00645161290322593,61.5294117647059,56.5882352941175,2.05882352941179,37.176470588235,-0.333333333333333
1,2011,1,1424,1228,"lon_kruger","bruce_weber","mwc","big_ten",3.5,6.5,NA,1,11.0952380952381,-0.15625,23.0952380952381,-61.9523809523805,-2.7619047619048,123.380952380952,-0.5
1,2007,1,1228,1439,"bruce_weber","seth_greenberg","big_ten","acc",3.5,3.5,NA,-7,-1.7894736842106,-0.0313092979127131,42,-68.2631578947367,-24.4736842105263,94.4210526315787,0.666666666666667
1,2014,4,1276,1246,"john_beilein","john_calipari","big_ten","sec",2,2,NA,6,12.2857142857143,-0.0516934046345811,14.3095238095238,38.5714285714286,-0.61904761904762,-38.952380952381,-0.666666666666667
1,2015,1,1400,1139,"rick_barnes","chris_holtmann","big_twelve","big_east",6.5,6.5,NA,-5,-4.2,0.081439393939394,9.825,-27.9,-1.75,28.35,0
1,2011,2,1287,1350,"donnie_tyndall","chris_mooney","ovc","a_ten",1,1,NA,-1,-65.4761904761901,0.0844402277039841,-74.5238095238093,-95.952380952381,-75.1904761904762,-187.285714285714,NA
0,2007,1,1345,1112,"matt_painter","lute_olson","big_ten","pac_ten",3.5,6.5,NA,-1,-13.5789473684211,0.010416666666667,-12.9736842105263,-23.2631578947368,-18.7894736842105,-126.789473684211,-0.5
0,2014,2,1277,1217,"tom_izzo","tommy_amaker","big_ten","ivy",1,NA,NA,8,32.4285714285714,0.0973630831643,86.5476190476188,111.619047619047,55.6666666666667,200.47619047619,0
0,2021,1,1417,1276,"mick_cronin","juwan_howard","pac_twelve","big_ten",6.5,3.5,NA,-10,-38.7333333333334,0.179487179487179,8.6,-51.2,-13.2,-36.8666666666663,0.5
0,2006,1,1207,1320,"john_thompson_iii","greg_mcdermott","big_east","mvc",3.5,3.5,NA,3,16,0,19.0588235294118,56.9411764705878,10.3529411764705,-47.529411764706,NA
1,2009,2,1113,1393,"herb_sendek","jim_boeheim","pac_ten","big_east",2,2,NA,-3,-8.1111111111111,0.00802139037433203,-20.8888888888889,30.2777777777781,-13.2777777777777,-2.3333333333333,NA
1,2018,1,1422,1211,"wes_miller","mark_few","southern","wcc",1,1,NA,-9,-70.1052631578947,0.108159392789374,-132.21052631579,-56.763157894737,-25.6315789473684,-262.315789473684,NA
0,2007,1,1433,1181,"anthony_grant","mike_krzyzewski","caa","acc",1,10.5,NA,-5,-36.7368421052632,-0.130681818181818,-38.578947368421,-105.368421052632,-53.5263157894737,-33.157894736842,0
0,2011,1,1139,1330,"brad_stevens","blaine_taylor","horizon","caa",1,1,NA,1,-15.5714285714285,0.108504398826979,-59.0714285714289,-20.714285714286,-14.2380952380952,-89,0.25
1,2015,2,1412,1417,"jerod_haase","steve_alford","cusa","pac_twelve",1,3.5,0,-3,-91.4,0.060606060606061,-73.8,-50.4,-46.25,-191.95,0
1,2021,1,1180,1228,"zach_spiker","brad_underwood","caa","big_ten",1,1,NA,-15,-143.6,0.161524500907441,-164.533333333334,-173.966666666666,-148.466666666667,-196.266666666667,NA
1,2005,1,1166,1452,"dana_altman","john_beilein","mvc","big_east",1,2,NA,-3,-8.8,-0.0195503421309871,-78.6666666666667,13.866666666667,-29.6666666666667,49.2,NA
1,2011,0,1106,1427,"lewis_jackson","brooks_thompson","swac","southland",1,1,NA,0,-74.095238095239,0.082974137931034,27.571428571429,-78.666666666667,-72,-57.380952380952,NA
0,2013,1,1195,1207,"andy_enfield","john_thompson_iii","a_sun","big_east",1,3.5,NA,-13,-109.809523809524,0.118951612903226,-160.023809523809,-158.952380952381,-8.23809523809524,-167.904761904762,1
0,2013,2,1332,1387,"dana_altman","jim_crews","pac_twelve","a_ten",1,1,NA,-8,-21.4285714285714,0.053475935828877,23.8809523809524,-35.8095238095237,-9,73.142857142857,-1
1,2017,2,1438,1196,"tony_bennett","michael_white","acc","sec",6.5,6.5,NA,-1,-3.4761904761905,0.0625,10,11.047619047619,-1.57142857142857,-25.2857142857143,0.333333333333333
1,2008,3,1452,1462,"bob_huggins","sean_miller","big_east","a_ten",3.5,3.5,NA,-4,-10.15,0.121212121212121,34.9,-10.4,2.8,-24.5,0.25
0,2010,1,1452,1288,"bob_huggins","todd_bozeman","big_east","meac",1,1,NA,13,132.05,-0.068181818181818,108.925,212.05,114.2,190,-0.5
0,2016,5,1437,1328,"jay_wright","lon_kruger","big_east","big_twelve",2,3.5,0,0,3.57142857142857,-0.071691176470588,11.4761904761905,-15.2857142857143,-5.28571428571429,29.4761904761904,0
0,2021,1,1211,1166,"mark_few","greg_mcdermott","wcc","big_east",1,2,NA,4,22,-0.285714285714286,NA,-39.466666666667,6.8666666666667,NA,-1
0,2011,1,1361,1294,"steve_fisher","b_j_hill","mwc","big_sky",1,1,NA,13,121,-0.282327586206897,126.642857142857,130.666666666667,118.047619047619,316.285714285714,-0.5
1,2019,1,1330,1345,"jeff_a_jones","matt_painter","cusa","big_ten",1,6.5,NA,-11,-71.7368421052632,-0.045955882352941,-129.342105263158,-125.763157894737,-32.2631578947368,-70.368421052631,0
1,2008,1,1206,1323,"jim_larranaga","mike_brey","caa","big_east",1,6.5,NA,-7,-62.45,0.0772238514174,-123.2,-66.825,-18.25,-196.45,0.5
1,2015,1,1279,1462,"andy_kennedy","chris_mack","sec","big_east",11.5,2,NA,-5,-20.55,-0.00735294117647101,-6.35,-23.025,1.7,-33.05,-0.285714285714286
1,2006,3,1181,1261,"mike_krzyzewski","john_brady","acc","sec",1,3.5,NA,3,13.3529411764705,-0.175757575757576,0.9411764705882,37.4117647058819,10.5294117647059,34.7058823529412,NA
0,2014,1,1361,1308,"steve_fisher","marvin_menzies","mwc","wac",2,1,NA,9,68.1904761904762,-0.135673624288425,120.428571428571,132.761904761905,15.3333333333334,148.095238095238,-0.25
0,2015,2,1455,1242,"gregg_marshall","bill_self","mvc","big_twelve",3.5,2,NA,-5,-8.3,-0.106261859582543,-27.225,-113.925,-8.7,-4.7,1
1,2014,1,1451,1112,"randy_rahe","sean_miller","big_sky","pac_twelve",1,2,NA,-15,-165.571428571429,0.275210084033614,-172.809523809524,-175.833333333334,-195.714285714286,-213.666666666667,0.333333333333334
0,2012,1,1257,1172,"rick_pitino","bob_mckillop","big_east","southern",1,1,NA,9,50.7619047619048,0.031336405529954,60.4285714285714,138.738095238096,-8.28571428571432,141.428571428571,-0.666666666666667
1,2016,4,1323,1314,"mike_brey","roy_williams","acc","acc",3.5,1,0.5,-5,-30.952380952381,0.167279411764706,-14.3095238095238,-47.5952380952381,0.66666666666667,2.28571428571421,0.230994152046784
0,2018,1,1267,1455,"dan_d'antoni","gregg_marshall","cusa","aac",1,3.5,NA,-9,-83.8421052631575,0.084280303030303,-56.4736842105263,-132.421052631579,-51.0526315789474,-200,NA
1,2017,2,1277,1242,"tom_izzo","bill_self","big_ten","big_twelve",6.5,6.5,NA,-8,-39.3809523809523,0.299242424242424,10.4523809523809,-27,-17.4761904761905,-110.095238095238,0.5
0,2014,2,1361,1295,"steve_fisher","saul_phillips","mwc","summit",2,1,NA,8,42,-0.085253456221198,77.4761904761903,50.452380952381,82.5714285714286,104.857142857143,NA
1,2012,3,1462,1124,"chris_mack","scott_drew","a_ten","big_twelve",2,2,NA,-7,-45.3333333333334,0.151515151515152,-51.5238095238095,-28.5238095238095,-12.9047619047619,-167.142857142858,NA
1,2012,1,1323,1462,"mike_brey","chris_mack","big_east","a_ten",3.5,2,NA,3,20.4285714285715,-0.0303030303030309,27.0952380952381,13.190476190476,14.8095238095238,54.571428571429,0.666666666666667
1,2014,3,1397,1276,"cuonzo_martin","john_beilein","sec","big_ten",3.5,2,NA,-9,-24.4285714285714,0.132575757575758,-39.7142857142857,-56.7619047619044,2.23809523809524,45.571428571428,NA
1,2008,2,1424,1242,"lon_kruger","bill_self","mwc","big_twelve",1,1,NA,-7,-36.25,0.127840909090909,-11.65,-71.125,-25.4,-89.8,0.5
1,2021,1,1325,1166,"jeff_boals","greg_mcdermott","mac","big_east",1,2,NA,-8,-69,0.032467532467532,-36.1333333333333,-113.8,-66.4,-44.733333333333,NA
1,2005,1,1457,1211,"gregg_marshall","mark_few","big_south","wcc",1,1,NA,-11,-79.8,0.0344827586206889,-21.2333333333333,-130.666666666666,-80.8,-183.666666666667,1
1,2019,2,1416,1181,"johnny_dawkins","mike_krzyzewski","aac","acc",6.5,1,NA,-8,-35.2631578947368,0.11100569259962,-53.7368421052632,-57.631578947368,-8.89473684210525,-139.684210526315,0
1,2007,1,1335,1401,"glen_miller","billy_gillispie","ivy","big_twelve",NA,6.5,NA,-11,-88.7368421052632,0.082313681868743,-58.3421052631578,-126.789473684211,-63.7894736842105,-115.21052631579,1
0,2007,1,1457,1323,"gregg_marshall","mike_brey","big_south","big_east",1,3.5,NA,-5,-29.7894736842105,-0.08294930875576,26.4210526315789,-110.157894736842,-24.7368421052632,144.578947368421,1
1,2016,0,1380,1221,"roman_banks","bill_carmody","swac","patriot",1,1,NA,0,39.142857142857,-0.188660801564028,-14.309523809524,-51.452380952381,77.285714285714,-10.952380952381,NA
1,2009,3,1345,1163,"matt_painter","jim_calhoun","big_ten","big_east",1,6.5,NA,-4,-12,0.135673624288425,-14.1388888888889,15,-4.77777777777778,-12.4444444444444,0.25
1,2007,1,1317,1272,"johnny_jones","john_calipari","sun_belt","cusa",1,1,NA,-13,-141.894736842106,0.242424242424242,-193.815789473684,-80.78947368421,-96.8947368421054,-227.842105263158,0.285714285714286
1,2019,1,1257,1278,"chris_mack","richard_pitino","acc","big_ten",6.5,3.5,NA,3,14.421052631579,0.011586452762923,19.4210526315789,-17.105263157895,10.5263157894737,0,-0.166666666666667
0,2011,2,1112,1400,"sean_miller","rick_barnes","pac_ten","big_twelve",2,2,NA,-1,-14.6666666666667,0,-3.3333333333334,-13.333333333333,-27.2380952380953,-111,0.047619047619047
1,2017,1,1233,1332,"tim_cluess","dana_altman","maac","pac_twelve",1,2,NA,-11,-106.666666666666,0.201426024955437,-160.166666666666,-107.238095238096,-36.0952380952381,-205,NA
1,2016,2,1139,1438,"chris_holtmann","tony_bennett","big_east","acc",6.5,2,NA,-8,-27.8571428571429,0.110459433040078,31.8333333333333,-109.142857142857,-9.23809523809525,-21.4285714285715,0.75
1,2005,2,1305,1228,"mark_fox","bruce_weber","wac","big_ten",6.5,1,NA,-8,-40.1333333333334,0.176593521421108,-31.3333333333333,-74.0333333333333,-42.3333333333333,-143.533333333333,NA
1,2019,2,1278,1277,"richard_pitino","tom_izzo","big_ten","big_ten",3.5,1,0,-8,-34.5263157894737,0.205882352941177,11.1578947368421,-44.5263157894737,-7.15789473684209,-14,0.318181818181818
1,2007,2,1457,1332,"gregg_marshall","ernie_kent","big_south","pac_ten",1,1,NA,-8,-36,-0.069264069264069,26.6842105263158,-99.078947368421,-32.7368421052632,66.7894736842106,NA
1,2011,1,1330,1139,"blaine_taylor","brad_stevens","caa","horizon",1,1,NA,-1,15.5714285714285,-0.108504398826979,59.0714285714289,20.714285714286,14.2380952380952,89,-0.25
0,2016,2,1393,1292,"jim_boeheim","kermit_davis","acc","cusa",11.5,1,NA,5,56.142857142857,0.115927419354839,97.6190476190473,76.595238095238,109.857142857143,-38.571428571429,0
0,2009,1,1329,1397,"travis_ford","bruce_pearl","big_twelve","sec",3.5,2,NA,1,5.5,-0.0303030303030309,41,-35.6388888888893,12.1666666666666,38.3888888888889,-0.083333333333333
1,2018,1,1168,1345,"dedrique_taylor","matt_painter","big_west","big_ten",1,2,NA,-13,-128.736842105263,0.202839756592292,-105.342105263158,-81.710526315789,-93.9999999999997,-200.105263157895,NA
0,2011,4,1246,1314,"john_calipari","roy_williams","sec","acc",1,2,0,-2,-1.1904761904762,0.0303030303030299,-9.3571428571428,-29.761904761905,-2.80952380952381,21.904761904762,-0.5
1,2016,1,1452,1372,"bob_huggins","brad_underwood","big_twelve","southland",2,1,NA,11,55.0952380952381,0.0567226890756299,83.9047619047619,153.047619047619,124.380952380953,157.190476190476,-1
1,2009,3,1393,1328,"jim_boeheim","jeff_capel","big_east","big_twelve",2,6.5,NA,-1,-1.0555555555555,0.108455882352941,15.7222222222223,-39.666666666667,12,61.9444444444449,-0.5
1,2019,2,1414,1332,"russ_turner","dana_altman","big_west","pac_twelve",1,1,NA,-1,-11.6315789473684,-0.195798319327731,7.28947368421059,-87.736842105263,-9.1578947368421,-0.736842105263008,NA
0,2010,1,1165,1396,"steve_donahue","fran_dunphy","ivy","a_ten",NA,1,NA,-7,-35.1,-0.00912778904665301,6.7,-76.4,-54.65,-216,0.152777777777778
0,2005,2,1449,1334,"lorenzo_romar","bob_thomason","pac_ten","big_west",1,2,NA,7,23.5333333333334,0.0578420467185761,11.8,116.5,31.4,15,NA
0,2009,1,1449,1280,"lorenzo_romar","rick_stansbury","pac_ten","sec",3.5,1,NA,9,40.2222222222223,-0.110516934046346,36.3888888888889,41.1666666666666,17.1111111111111,55.277777777778,-0.166666666666667
1,2016,3,1231,1314,"tom_crean","roy_williams","big_ten","acc",6.5,1,NA,-4,-13.4761904761905,0.042279411764706,-21.1666666666667,-38.4523809523811,-8.00000000000001,-51.5238095238091,0.114285714285714
0,2016,2,1181,1463,"mike_krzyzewski","james_jones","acc","ivy",6.5,NA,1,8,41.9523809523809,0.080808080808081,30.8809523809524,163.285714285715,66.2380952380953,52.1428571428568,0
0,2021,1,1211,1425,"mark_few","andy_enfield","wcc","pac_twelve",1,3.5,NA,5,15.9333333333333,-0.241379310344828,NA,-8.733333333334,8.5333333333333,NA,0
0,2006,1,1181,1380,"mike_krzyzewski","rob_spivery","acc","swac",1,1,NA,15,184.882352941176,-0.296187683284457,113.441176470588,226.647058823529,81,270.588235294117,-1
1,2018,6,1276,1437,"john_beilein","jay_wright","big_ten","big_east",1,1,NA,-2,-9.15789473684214,0.088235294117648,19.6842105263158,-40.7631578947369,1.36842105263158,-27.7894736842109,NA
0,2006,2,1272,1137,"john_calipari","pat_flannery","cusa","patriot",1,1,NA,8,41.8235294117647,-0.047021943573668,15.7941176470588,96.823529411764,16.0588235294117,123.647058823529,0
1,2019,2,1196,1276,"michael_white","john_beilein","sec","big_ten",3.5,2,NA,-8,-30.4736842105263,0.264705882352941,-1.9736842105263,-37.7368421052631,-11.3684210526316,-72.6842105263153,0.25
1,2014,3,1390,1173,"johnny_dawkins","archie_miller","pac_twelve","a_ten",3.5,6.5,NA,1,12.2380952380953,0.060606060606061,10.0714285714286,-6.38095238095201,8.6666666666667,61.8095238095238,-0.25
1,2009,2,1156,1112,"gary_waters","russ_pennell","horizon","pac_ten",1,6.5,NA,-1,-21.6111111111111,-0.09375,-34.9444444444445,-64.166666666667,0.5,-148.611111111112,0.5
1,2017,3,1139,1314,"chris_holtmann","roy_williams","big_east","acc",6.5,3.5,NA,-3,-14.0476190476191,0.04594330400782,-27.4761904761904,19.5714285714286,6.28571428571429,-133.761904761905,-1
1,2013,1,1153,1166,"mick_cronin","greg_mcdermott","big_east","mvc",6.5,1,NA,-3,-15.6666666666667,0.127450980392156,59.0952380952381,-7.85714285714299,-2.7619047619048,37.0952380952376,NA
0,2010,1,1140,1196,"dave_rose","billy_donovan","mwc","sec",3.5,6.5,NA,3,35.85,-0.212121212121213,-9.8,-35.625,-14.75,184.75,NA
0,2017,1,1139,1457,"chris_holtmann","pat_kelsey","big_east","big_south",6.5,1,NA,9,71.6666666666667,0.0580645161290321,92.0714285714289,212.571428571429,60.4761904761905,48.619047619047,NA
0,2010,1,1458,1459,"bo_ryan","mike_young","big_ten","southern",6.5,1,NA,9,64.25,0.01564027370479,51.2,156.85,83.2,25.05,-0.4
1,2012,1,1217,1435,"tommy_amaker","kevin_stallings","ivy","sec",NA,1,NA,-7,-27.1904761904762,-0.156186612576064,-51.8571428571428,-110.619047619048,-16.6666666666667,-114.380952380953,0
0,2012,4,1257,1196,"rick_pitino","billy_donovan","big_east","sec",1,3.5,NA,3,7.2380952380953,-0.045887445887446,-5.5,29.0238095238097,4.1904761904762,-2.85714285714299,-0.257142857142857
0,2015,0,1173,1129,"archie_miller","leon_rice","a_ten","mwc",2,3.5,NA,0,6.05,-0.01564027370479,7.3,56.15,6,-29.4,NA
1,2012,1,1125,1207,"rick_byrd","john_thompson_iii","a_sun","big_east",1,6.5,NA,-11,-31.0952380952381,-0.054545454545455,-43.952380952381,-66.095238095238,-46.8095238095238,-145.809523809524,1
0,2019,2,1246,1459,"john_calipari","mike_young","sec","southern",3.5,1,NA,5,15,0.048484848484849,8.1315789473685,161.842105263158,54.1052631578948,-20.3684210526316,-0.3
1,2007,4,1242,1417,"bill_self","ben_howland","big_twelve","pac_ten",1,6.5,NA,1,1.89473684210527,-0.049019607843138,-9.5789473684211,-44.0263157894737,5.99999999999999,-15.2105263157894,0.5
0,2007,3,1242,1356,"bill_self","chris_lowery","big_twelve","mvc",1,2,NA,3,12.2631578947368,-0.069852941176471,-14.9473684210527,5.5526315789476,24.5789473684211,19.0000000000003,NA
0,2017,1,1462,1268,"chris_mack","mark_turgeon","big_east","big_ten",3.5,6.5,NA,-5,-5.42857142857149,0.124288425047439,27.9047619047619,-28.1904761904767,3.7619047619048,25.6666666666665,0
0,2014,1,1387,1301,"jim_crews","mark_gottfried","a_ten","acc",6.5,3.5,NA,7,25.9523809523809,-0.188804554079697,-11.7142857142857,-40.047619047619,-11.8095238095238,-60.7619047619052,NA
1,2008,2,1401,1417,"mark_turgeon","ben_howland","big_twelve","pac_ten",3.5,1,NA,-8,-24.45,0.212121212121212,-12.5,-53.85,4.2,-3.75,0.1
0,2005,1,1436,1393,"tom_brennan","jim_boeheim","aec","big_east",1,1,NA,-9,-44,0.018181818181818,-61,-111.7,-65.1333333333333,-181.533333333334,0
1,2015,2,1438,1277,"tony_bennett","tom_izzo","acc","big_ten",3.5,2,NA,5,16.2,-0.229779411764706,5.95,14.9,8.65,161.6,-0.416666666666667
1,2011,4,1112,1163,"sean_miller","jim_calhoun","pac_ten","big_east",2,1,NA,-2,-12.7142857142857,-0.05126050420168,-16.5238095238095,-56.5238095238093,-24,-138.52380952381,NA
1,2019,1,1388,1437,"randy_bennett","jay_wright","wcc","big_east",1,1,NA,-5,-24,0.068627450980392,-2.0526315789474,-102.368421052632,6.10526315789478,-46.263157894737,NA
1,2011,1,1208,1449,"mark_fox","lorenzo_romar","sec","pac_ten",6.5,1,NA,-3,-21.2857142857143,0.040719696969697,29.1904761904762,-44.857142857143,10.9047619047619,112.809523809524,-0.5
1,2007,1,1394,1458,"ronnie_arrow","bo_ryan","southland","big_ten",1,2,NA,-13,-86.7894736842105,0.0529411764705879,-26.4473684210526,-155.789473684211,-88.4210526315789,-180.947368421053,1
1,2016,1,1122,1242,"dave_loos","bill_self","ovc","big_twelve",1,1,NA,-15,-203.904761904762,0.393939393939394,-150.190476190476,-221.428571428571,-125.428571428571,-137.190476190476,0.5
0,2014,3,1196,1417,"billy_donovan","steve_alford","sec","pac_twelve",1,1,NA,3,13.095238095238,-0.176470588235294,28.6666666666667,11.7619047619047,-5.04761904761904,146.904761904762,-0.5
